customerid,registrationdate,age,gender,incomelevel,country,city,totalpurchases,averageordervalue,customerlifetimevalue,favoritecategory,secondfavoritecategory,emailengagementrate,socialmediaengagementrate,mobileappusage,customerserviceinteractions,averagesatisfactionscore,emailconversionrate,socialmediaconversionrate,searchengineconversionrate,repeatcustomer,premiummember,hasreturneditems
CUST07050,2019-09-19,58.0,Unknown,Low,France,New York,7.0,13.840438504443634,47.246045901845946,Clothing,Electronics,0.2731034427691423,0.3138553087141909,Low,3.0,7.110036847015356,0.3460068588696662,0.1958850168870364,0.1509289874075659,Yes,No,No
CUST07051,2022-06-18,23.0,Male,Unknown,Other,London,11.0,72.52613179491281,1019.6760228030406,Sports,Toys,0.4527263802441314,0.2133710652366769,Unknown,3.0,9.72198177704975,0.0828840440176188,0.1507757617824163,0.3079770815753708,Yes,No,Yes
CUST07052,2020-09-21,42.0,Other,Medium,UK,Paris,1.0,25.445549806583625,-84.43761355734142,Food,Unknown,0.4689419079478595,0.3312589105391403,High,1.0,6.96,0.2,0.1519238855674427,0.105245193721075,No,No,No
CUST07053,Unknown,19.0,Prefer not to say,Medium,Japan,New York,4.0,12.631808271694307,-20.96011875579873,Sports,Food,0.344432299279416,0.7270876996368545,Never,4.0,2.687359852088706,0.2483754615231585,0.2185798411276459,0.1916914908624679,Yes,Yes,Yes
CUST07054,Unknown,33.0,Unknown,Unknown,UK,Paris,5.0,72.0287324130472,299.78505337629434,Books,Home Goods,0.2614164729720697,0.3893585037315755,Low,0.0,9.315301343098104,0.4740688414347545,0.117831805670872,0.3561129832933021,Yes,Yes,Yes
CUST07055,2023-08-22,10.0,Female,Very High,Australia,Berlin,3.0,187.36057552801964,498.4853340814496,Food,Unknown,0.284710298435039,0.3020827966042695,Never,2.0,8.065400900660741,0.1552263406376855,0.0223067451106083,0.0720699954232677,Yes,No,Yes
CUST07056,2021-03-25,55.0,Other,Low,UK,New York,6.0,21.781665998782568,235.2186033981524,Beauty,Toys,0.5246304951865169,0.1385461482515247,Low,4.0,7.39715040478846,0.1208817320923567,0.5381648621554811,0.2,Yes,No,Unknown
CUST07057,2019-04-22,50.0,Other,High,Germany,New York,8.0,242.2884400713738,1826.565030584971,Books,Beauty,0.1954325263896403,0.1534638921565123,Medium,5.0,8.040254088921621,0.2859713359943132,0.3069115826399625,0.055027561039159,Yes,Yes,No
CUST07058,2019-02-05,27.0,Other,Low,Japan,Other,1.0,52.96479289869573,64.44607072204309,Food,Beauty,0.3169061537546827,0.3382191345152526,Never,1.0,6.561118120163584,0.1588659752574485,0.1554199336117492,0.2333753379594543,No,No,No
CUST07059,2018-02-26,38.0,Male,Low,Australia,New York,3.0,67.31680527456986,237.66966239818373,Electronics,Books,0.3828629177476692,0.1589299629631106,Medium,3.0,7.629613415294156,0.2346460737345864,0.0760720356946204,0.1697288648603588,Yes,No,No
CUST07060,2023-02-19,35.0,Unknown,Low,Australia,Berlin,4.0,33.404096289016394,156.8479709886741,Unknown,Sports,0.282225834132705,0.1667407486751235,Medium,2.0,6.96,0.2322303375052017,0.2041510489327256,0.4490330329371476,Yes,No,No
CUST07061,2019-03-24,25.0,Unknown,Unknown,France,New York,9.0,136.07880916034762,1281.7186373402317,Electronics,Clothing,0.6874302709118935,0.2319187907410067,Unknown,1.0,5.945454194185118,0.1204244035597977,0.3265472429509194,0.3230809327000021,Yes,No,No
CUST07062,2018-07-22,Unknown,Other,Low,Germany,Paris,2.0,41.56780317355406,-23.06400411182564,Toys,Food,0.1567840296234501,0.0637565961338991,Low,1.0,4.69287074249208,0.0998393571614904,0.1266340138026695,0.2041558062094801,Yes,No,No
CUST07063,2022-07-15,28.0,Female,Medium,Japan,London,7.0,65.58596376429765,683.449644992257,Books,Sports,0.28,0.1791000548285205,Unknown,2.0,5.075867439647116,0.4340472662919657,0.0970245864386095,0.1776770509052511,Yes,No,No
CUST07064,2020-01-08,49.0,Prefer not to say,Low,Japan,New York,1.0,24.043876974086025,68.97845987503644,Electronics,Sports,0.2677297599387079,0.59210735431171,Medium,4.0,9.468769417854327,0.272523409729036,0.0834195441563078,0.1602312885806363,No,Yes,Yes
CUST07065,2018-07-21,Unknown,Male,Medium,Germany,Berlin,2.0,20.183598540598048,224.0293887382105,Toys,Sports,0.4800518982332205,0.1265680014085699,Unknown,5.0,9.317639678288083,0.0392323992459444,0.1321736659300448,0.0837907907887456,Yes,No,No
CUST07066,2021-09-15,70.0,Other,Unknown,Unknown,Berlin,5.0,19.59736261342057,238.17059553321667,Beauty,Books,0.0955955765759284,0.1806391567644297,Medium,2.0,9.484177068204778,0.1042933775436844,0.3270917737817626,0.1839904433974843,Yes,No,No
CUST07067,2020-06-10,33.0,Female,Unknown,Germany,New York,6.0,10.64202677628294,16.13350091338559,Clothing,Clothing,0.2559632418344557,0.4158445221241876,Low,2.0,10.0,0.1116423674434611,0.1160977229386182,0.1832231858508009,Yes,Yes,Unknown
CUST07068,2018-08-04,36.0,Female,Low,Germany,Berlin,5.0,20.307495885379737,31.23085985333213,Clothing,Toys,0.4700927920270241,0.2869616398416325,Low,2.0,6.462966607171375,0.0358387671365894,0.1380973442110482,0.7335116268505901,Yes,No,No
CUST07069,2018-01-23,42.0,Other,Medium,Germany,Unknown,7.0,34.07439538784024,117.50647943832104,Toys,Electronics,0.2252628036016861,0.2412913455653664,Medium,1.0,5.50617900408614,0.0734911571071953,0.1926500015509706,0.0384677558885436,Yes,No,No
CUST07070,2021-04-24,47.0,Unknown,Medium,Germany,Unknown,7.0,40.08425526219761,672.92,Electronics,Unknown,0.6228679068691465,0.2255614931281322,High,3.0,4.756624521415048,0.2937038364815207,0.4649884157679611,0.3316150879155547,Unknown,Yes,Yes
CUST07071,2020-01-19,36.0,Female,Medium,Unknown,Tokyo,2.0,108.14004203833996,273.80693943781904,Beauty,Toys,0.2674984749782836,0.2685398298536942,High,4.0,6.96,0.1572019693851271,0.2699652895250333,0.3696661212842054,Yes,No,Yes
CUST07072,2020-03-15,42.0,Unknown,Medium,Australia,Berlin,3.0,13.193542732792409,112.21802246340135,Sports,Sports,0.2550490453371677,0.0439307738478906,Medium,3.0,6.96,0.1226401168636596,0.1356723929508543,0.1229047855036763,Yes,No,Yes
CUST07073,2018-05-14,37.0,Male,Unknown,France,Other,11.0,15.171468846141977,254.69912791539105,Electronics,Home Goods,0.21281225260306,0.5107582456681723,Medium,2.0,8.405248093936866,0.1812111467571163,0.0647490022819308,0.264011801530893,Yes,Yes,No
CUST07074,2018-11-17,23.0,Unknown,Unknown,UK,Sydney,3.0,26.546465611356453,672.92,Toys,Home Goods,0.1861488641291478,0.29,Unknown,1.0,8.618764333402062,0.1320305283722057,0.3373698692521022,0.3566803587372958,Yes,No,No
CUST07075,2019-03-10,19.0,Male,Medium,Australia,Sydney,1.0,81.32477593559722,270.23577550772507,Home Goods,Toys,0.28,0.37912566002765,High,1.0,7.100646618149366,0.2,0.14409073002211,0.2653869045783822,Unknown,No,No
CUST07076,2020-11-11,45.0,Male,High,Unknown,London,5.0,24.799788038391466,151.31093215262493,Electronics,Electronics,0.1210866050033616,0.3874304974288553,Low,2.0,6.96,0.2279773503316359,0.2334214080368481,0.2672458152338003,Yes,No,Yes
CUST07077,2020-05-22,57.0,Unknown,High,Japan,Los Angeles,8.0,20.892134591319007,255.3841918914365,Food,Home Goods,0.2711637396563895,0.2061789400487333,Medium,2.0,4.64825479947782,0.2037041374227654,0.0701476488776973,0.2279478535849358,Yes,No,Yes
CUST07078,2023-09-30,10.0,Other,Unknown,Canada,Paris,5.0,48.98294011322081,211.99638813838249,Books,Books,0.4713389965898797,0.0801472346217631,High,1.0,7.918019093195173,0.3460758141646748,0.2209545639664639,0.1390538668962493,Yes,No,No
CUST07079,2018-09-10,13.0,Female,Very High,Other,Los Angeles,8.0,459.9622808342422,3722.518467890647,Sports,Beauty,0.2043422040763351,0.669572269218964,Unknown,6.0,9.39861169931161,0.1239566090474656,0.1836878662013358,0.1709190049242064,Yes,No,No
CUST07080,2020-08-23,13.0,Prefer not to say,Low,Canada,London,9.0,56.64590953438432,585.3407597205601,Books,Food,0.28,0.3735301549701531,High,2.0,5.864685267496313,0.0300242595492416,0.0533668843297489,0.2,Yes,No,No
CUST07081,2020-01-09,46.0,Unknown,Unknown,Unknown,Tokyo,2.0,20.56061844239711,-115.02095738924402,Clothing,Sports,0.3167000646604035,0.1666526634481054,Unknown,1.0,6.237421713389375,0.224339307749911,0.1993266073506558,0.1048823607743288,Yes,No,Unknown
CUST07082,2021-02-03,47.0,Unknown,Very High,USA,Unknown,7.0,75.08025980880164,476.6024384293392,Unknown,Unknown,0.3284040587701103,0.1902315465364353,Low,3.0,9.977416940815909,0.0862650738843996,0.2426428645235771,0.0415734846568765,Yes,Yes,No
CUST07083,2021-09-01,20.0,Other,Low,UK,New York,2.0,14.746862663175358,248.9644251431902,Clothing,Sports,0.2224800563455934,0.2954019670407466,Never,3.0,2.596382690442163,0.2,0.1544694886692345,0.4517918097217545,Yes,No,Yes
CUST07084,2018-10-29,68.0,Female,Low,France,Berlin,4.0,412.254661319232,1685.7405620945206,Food,Books,0.4843455516560829,0.0262609783261282,Never,1.0,8.31719306693728,0.1387231781740254,0.0295979734790008,0.2192831113635193,Yes,No,No
CUST07085,2023-06-01,29.0,Unknown,Low,Germany,New York,6.0,199.00047170394225,1027.1123971707275,Electronics,Sports,0.3416556007126579,0.2390286654874255,Never,0.0,6.96,0.3179046539854729,0.195336683788798,0.2110691692906331,Yes,No,No
CUST07086,2019-07-05,56.0,Prefer not to say,High,Unknown,Unknown,5.0,58.64179717391417,17.584712557014115,Unknown,Food,0.3023492537436993,0.6118486604224553,High,2.0,8.061130327080381,0.0986683038048203,0.2294494594917852,0.1097834417618972,Yes,No,No
CUST07087,2022-01-18,47.0,Female,Medium,Japan,New York,7.0,88.19073812089164,670.9288505982149,Food,Food,0.4175637503436632,0.6000579456432111,High,0.0,8.816995971115796,0.2265877592513155,0.0405044896927394,0.2928478859596067,Yes,No,No
CUST07088,2021-08-08,20.0,Unknown,Low,UK,Sydney,4.0,187.69583821569225,493.08502256440056,Food,Food,0.2811658864976998,0.2098819461736207,Never,2.0,7.52562861162355,0.1548766889900234,0.1155698678427451,0.1988282110766984,Yes,No,No
Unknown,2022-05-07,28.0,Unknown,Medium,France,New York,6.0,42.23135259372267,212.9194498985433,Toys,Home Goods,0.1404787024758554,0.5603913725267552,Medium,1.0,6.446081594396105,0.2584112716682212,0.0383605437271759,0.2858617308955771,Yes,Unknown,Yes
CUST07090,2022-12-28,21.0,Male,Low,Canada,Sydney,4.0,78.71582039394836,208.70893752625167,Electronics,Electronics,0.1772892595992131,0.4269596476070317,High,1.0,9.754391393861416,0.2406114801049289,0.2162532581761102,0.0744004355745227,Yes,No,No
CUST07091,2022-12-30,14.0,Male,High,UK,Los Angeles,1.0,41.86302876816723,148.08798590885513,Clothing,Beauty,0.2752009825167525,0.1429368981914379,Medium,2.0,7.310232660901441,0.2,0.3757153996117181,0.0253249874444626,No,No,No
CUST07092,2021-03-10,31.0,Unknown,Low,Japan,Paris,1.0,45.978292814554,-47.98767120354332,Electronics,Clothing,0.28,0.5412800393897252,Unknown,2.0,6.461387218579955,0.4390040163830566,0.0548993967732384,0.3324969124134516,No,No,No
CUST07093,2018-11-10,17.0,Other,Unknown,Australia,Sydney,12.0,4.274110107712719,-11.079563725741744,Home Goods,Unknown,0.3171354170627548,0.3698225936143674,High,2.0,3.963093503733328,0.2173400451527561,0.0817508841735911,0.0346428311614242,Yes,No,Yes
CUST07094,2018-07-03,32.0,Male,Very High,Other,Tokyo,2.0,420.4598792536465,970.4334022734076,Beauty,Sports,0.1037422643051858,0.1151716716518624,High,2.0,8.310703733597794,0.2086819538977188,0.2697127262290016,0.193967931770289,Yes,No,No
CUST07095,2022-08-15,63.0,Unknown,Low,France,Berlin,13.0,71.77918940442059,911.6883483368548,Toys,Sports,0.4849061129647283,0.2388974072107528,Low,0.0,6.4953450067375975,0.0828245525291005,0.1820270523420976,0.3816481434081768,Yes,No,Yes
CUST07096,2019-12-14,45.0,Female,Very High,Japan,Los Angeles,11.0,189.22,2378.9862492885554,Unknown,Sports,0.4934159869304622,0.3907861424247604,High,2.0,3.684537057917251,0.0246141441670758,0.5551267019220844,0.362498938829605,Yes,No,Yes
CUST07097,Unknown,26.0,Prefer not to say,Very High,Australia,Tokyo,0.0,15.095262014589371,197.73520366469657,Toys,Unknown,0.1741261062638191,0.2768005515000118,Never,1.0,7.810169828501055,0.3661152324678801,0.2400432828948526,0.0879482105137249,No,No,No
Unknown,2021-08-03,25.0,Male,High,Other,Other,6.0,45.04903713618641,404.1885430046288,Home Goods,Beauty,0.227295104485036,0.273856698615775,Unknown,4.0,7.374673931930051,0.3271998483498843,0.2700156085623502,0.091186698152425,Yes,No,No
CUST07099,2018-09-28,28.0,Unknown,Very High,UK,New York,5.0,121.87758990275732,637.2181802614813,Electronics,Sports,0.4732716588211201,0.2702603153994978,Unknown,3.0,6.2211169182378985,0.235800719852949,0.397523364823926,0.1242227291254682,Yes,No,Unknown
CUST07100,2022-11-30,66.0,Male,High,Germany,London,1.0,48.86489322814071,32.135890232255534,Food,Beauty,0.3392439202514958,0.3516395084264958,Never,4.0,5.632006660739584,0.1739118343915633,0.1880437347075093,0.1856106879614693,No,No,No
CUST07101,2020-03-21,18.0,Female,Low,UK,London,6.0,521.8057275898965,3218.397804291466,Clothing,Books,0.1969100831853864,0.1894408751857705,High,4.0,9.785420100044613,0.1516874133015734,0.4957128314196251,0.0445584064130409,Yes,No,No
CUST07102,2018-07-17,Unknown,Other,Medium,UK,Sydney,10.0,79.73888678120542,888.7650912546665,Food,Clothing,0.33129487384789,0.0700386055990076,High,0.0,8.226953224000189,0.1784909511546874,0.1759975215645316,0.0888579218515913,Yes,No,No
CUST07103,2020-12-15,41.0,Unknown,High,Other,New York,10.0,109.3413833114855,1002.9642870965836,Sports,Home Goods,0.2858499668902781,0.2370925253154,Medium,2.0,6.672350935856956,0.0637867133561307,0.1491781759779372,0.1835939908469006,Yes,No,No
CUST07104,2021-05-11,53.0,Female,Very High,USA,Sydney,7.0,32.21163245623427,208.77646566502676,Clothing,Food,0.4746851140055812,0.1705590090552133,High,3.0,8.889672609721936,0.1826382627003147,0.0723381408139858,0.2584219404521073,Yes,No,Yes
CUST07105,2022-07-03,30.0,Prefer not to say,Very High,Germany,Paris,5.0,189.22,672.92,Sports,Toys,0.5438660846306586,0.1791135729282684,Unknown,1.0,8.199607963309695,0.3006218184699349,0.1090949173457605,0.1754297695831051,Yes,No,No
CUST07106,2019-09-20,20.0,Unknown,Low,Australia,Tokyo,5.0,32.30177717196743,131.85176028408452,Clothing,Clothing,0.1348344311856522,0.3349410735380188,Unknown,2.0,6.439065160582024,0.1474484411821441,0.1508793679966319,0.4731365767093845,Yes,No,No
CUST07107,2019-08-27,39.0,Prefer not to say,High,UK,Berlin,4.0,265.46885413446864,1066.9531575688832,Books,Sports,0.1415732239869819,0.1962492211936733,Low,3.0,1.58799509611947,0.5993692464810753,0.1345817098118348,0.0141284615505903,Yes,No,No
CUST07108,2021-03-07,54.0,Other,Low,Other,Sydney,6.0,112.31189612551776,657.1753598729241,Beauty,Sports,0.3291947801040908,0.0942046963085651,Unknown,1.0,9.420856035790868,0.0807376204250457,0.152080763488209,0.3078182476086341,Yes,No,No
CUST07109,2021-12-16,30.0,Unknown,High,Germany,Tokyo,2.0,59.05135362237986,179.8560687415692,Unknown,Food,0.2257900908722114,0.217518812296863,Never,2.0,7.162861937108304,0.2701725248932796,0.5185973644869194,0.2102315012010395,Unknown,No,Unknown
Unknown,2020-12-16,22.0,Unknown,Medium,UK,Los Angeles,5.0,98.3220065369887,477.3552951777225,Toys,Unknown,0.3172785098149976,0.2444099774788493,Medium,4.0,6.902821197050376,0.0722173498369514,0.4448848769010751,0.379195979904283,Unknown,No,No
CUST07111,2022-05-05,36.0,Female,Unknown,Japan,Paris,5.0,30.53644896300204,355.20433989814154,Sports,Beauty,0.2191371876569145,0.1975447589399771,Never,1.0,8.284775157071147,0.2,0.5469206652969658,0.082704474796459,Yes,No,Yes
CUST07112,2023-10-20,10.0,Male,Low,Germany,London,6.0,7.11602013225357,31.237572843936768,Home Goods,Beauty,0.2743237409569684,0.0743970337387435,High,2.0,7.241222585605519,0.5263660026283242,0.0297646717835214,0.1246398012876916,Yes,No,No
CUST07113,2020-06-29,31.0,Unknown,Very High,France,New York,2.0,105.90669035095512,268.4081369292271,Clothing,Home Goods,0.2816455403121649,0.3252806469494549,High,2.0,6.2827759219714885,0.1293102615221693,0.2003108574077566,0.270203458842823,Yes,No,No
CUST07114,2019-08-17,52.0,Other,Low,Japan,Los Angeles,3.0,6.394020786278829,65.43729136222379,Clothing,Food,0.2918512924784635,0.29,High,6.0,10.0,0.1245895209696174,0.105982454624677,0.2194124608743929,Yes,No,No
CUST07115,2021-10-27,48.0,Unknown,Unknown,Other,Paris,2.0,72.05635259549324,253.69394015564927,Toys,Electronics,0.4429300223849844,0.3617418449359817,High,1.0,4.8869289851849,0.3083987638185961,0.2602412399149887,0.0989190040495122,Yes,No,Unknown
CUST07116,2019-08-23,32.0,Unknown,Low,Canada,Tokyo,1.0,59.0296559317198,82.955688782688,Toys,Books,0.4835304022368348,0.0186850164574362,Never,1.0,3.229650797167762,0.0432222202002292,0.3455916650712278,0.3382943316944914,No,No,Yes
CUST07117,2019-05-29,59.0,Unknown,Medium,USA,Paris,6.0,33.86091511931608,214.9742064898563,Electronics,Books,0.4041917736040399,0.6091748889656052,Unknown,4.0,9.950208616133107,0.0433481002973089,0.2164123832470101,0.054258344554093,Yes,Yes,No
CUST07118,2023-03-11,63.0,Unknown,High,Canada,Paris,14.0,11.600138472414644,672.92,Clothing,Toys,0.7159627672179043,0.2824611023295265,High,3.0,5.017463168883685,0.3092907144046316,0.126673500679487,0.2270243673418013,Yes,Yes,No
CUST07119,2023-11-02,44.0,Other,Very High,UK,Tokyo,11.0,177.3941539742702,1953.847026919726,Books,Clothing,0.2817561998777836,0.1892982002575432,High,0.0,8.156364101661183,0.0251134470413903,0.3579974708684367,0.2556160297289973,Yes,Yes,Unknown
CUST07120,2020-12-02,12.0,Female,Very High,UK,Los Angeles,1.0,21.557249361075183,71.39270897520251,Books,Unknown,0.3361266573712864,0.3600874347705197,Medium,4.0,7.597510547450589,0.1438504383409005,0.04434116688697,0.1323031061863501,No,No,No
CUST07121,2023-05-12,6.0,Male,High,France,Sydney,4.0,24.84157803704536,198.80621725834965,Home Goods,Electronics,0.1431721962069392,0.5633694668389694,Medium,2.0,2.761699803457212,0.1936067028578774,0.2825762826202471,0.211371435867606,Yes,Yes,Yes
CUST07122,2020-03-20,55.0,Other,Unknown,Unknown,Berlin,0.0,99.99538019960112,182.1433655673325,Beauty,Home Goods,0.3115733197248637,0.1804792525684762,Never,2.0,6.319082173685499,0.1792828634725073,0.0978719997318553,0.5645718898753669,No,No,No
CUST07123,2023-12-21,38.0,Other,Low,Australia,Other,2.0,38.81807925808406,1.2347148517577438,Clothing,Books,0.2017075137883709,0.3823007840987454,Medium,5.0,8.116798597568511,0.1737544448678046,0.1120873869343379,0.1472325593249533,Yes,Yes,Yes
CUST07124,2020-12-24,59.0,Prefer not to say,Unknown,Germany,Other,7.0,91.76020834082424,771.8324968792166,Electronics,Unknown,0.1992774144965864,0.5531767015385086,Low,1.0,6.66152131304323,0.1420503096437637,0.0559223445707886,0.2003051104168856,Yes,No,No
CUST07125,2018-10-17,14.0,Male,Very High,Other,Tokyo,14.0,189.22,208.2792061963397,Toys,Home Goods,0.4562543539636934,0.2833539380769671,High,1.0,8.537755721557478,0.2,0.0352562801462975,0.1454091443233148,Yes,No,No
CUST07126,2020-02-08,32.0,Female,Medium,Australia,Los Angeles,1.0,200.8857941963683,108.97323873040672,Sports,Sports,0.3921921784994103,0.1492300957654681,Medium,2.0,5.358648397349259,0.253286364030387,0.1686870990733327,0.1608982921179525,No,No,Unknown
CUST07127,2019-04-16,50.0,Female,Medium,Canada,Unknown,1.0,21.729539491055064,90.70915438936048,Sports,Toys,0.28,0.6017949540081005,Low,0.0,6.7605770566657055,0.3025197635408216,0.0863630191781577,0.2463588237761122,No,No,Yes
CUST07128,2018-03-29,24.0,Prefer not to say,Unknown,Japan,New York,3.0,84.08198587994404,148.50651783609476,Home Goods,Clothing,0.4850624653515651,0.4001272217597369,Low,2.0,7.242310971388742,0.1212241581428216,0.1930187836512097,0.2854449613713097,Yes,Yes,No
CUST07129,2020-02-29,50.0,Prefer not to say,Low,UK,Los Angeles,5.0,24.100551524674604,-77.43808268637949,Home Goods,Food,0.3510696783648396,0.4705602575909429,Never,1.0,7.859564409364071,0.2321599501010447,0.3916846273538499,0.1581227218468506,Yes,No,Yes
Unknown,2022-07-23,33.0,Other,Medium,France,Paris,0.0,84.29339186090142,47.98931384061589,Home Goods,Electronics,0.1071389151058833,0.1484996482584328,Never,4.0,6.96,0.3168435424512107,0.0922327852330842,0.1561548166202946,No,Unknown,Yes
CUST07131,2021-08-02,35.0,Female,Medium,Other,Other,3.0,57.84113933694431,209.5893479037257,Food,Sports,0.3968236657839277,0.2099212237138066,Never,2.0,6.522270416727477,0.3099814301353881,0.3820461383313335,0.0991943326146121,Yes,No,No
CUST07132,2020-05-14,17.0,Female,High,USA,Other,7.0,26.573354439888472,105.83043185042494,Beauty,Home Goods,0.3925593119745159,0.3242795415774804,Medium,3.0,6.792870270274531,0.0967954444570807,0.1128242724100544,0.1477599043043647,Yes,No,No
CUST07133,2021-07-17,38.0,Female,High,Australia,Berlin,4.0,26.53737369553641,22.94004103277412,Electronics,Unknown,0.2912360791662214,0.6038570901112278,High,1.0,7.0817936864307605,0.1998630328135983,0.013173274120748,0.6089710305746553,Yes,No,Yes
CUST07134,2018-01-24,67.0,Other,Unknown,Canada,Berlin,6.0,68.10805235970238,448.6193847275782,Toys,Electronics,0.4171811770493648,0.1201204536193949,Low,4.0,7.222630793531279,0.1596111380959279,0.1740291662107624,0.2399963409147721,Yes,No,No
CUST07135,2023-03-02,40.0,Female,Medium,Unknown,New York,5.0,138.95513561150227,792.1607166209584,Toys,Toys,0.1791210571038255,0.187909784160912,Low,2.0,8.898178087331027,0.0942154274683094,0.0476274266992832,0.3246227234000266,Yes,Yes,Yes
CUST07136,2018-11-07,23.0,Unknown,High,France,New York,9.0,16.14296041767289,148.0602806446658,Clothing,Unknown,0.4466936653148133,0.2101189758971579,Never,1.0,7.334136346019357,0.1894371674012628,0.2397486989595649,0.2471896683599226,Yes,No,No
CUST07137,2022-01-24,55.0,Prefer not to say,Low,Other,London,9.0,202.50832531233897,1920.7211013856568,Beauty,Home Goods,0.3118101881298151,0.29,Never,4.0,5.179781850846226,0.1789299691360295,0.1247111662711433,0.2392263337417899,Yes,Yes,No
CUST07138,2021-05-16,23.0,Prefer not to say,High,Canada,London,7.0,61.23815113893886,472.8622387395255,Unknown,Books,0.4353940277645201,0.4482848300772116,Medium,0.0,7.560521438251159,0.2784918183645555,0.2449314910815576,0.0582890250630022,Yes,No,No
CUST07139,2019-12-07,60.0,Prefer not to say,High,France,London,3.0,19.407719871293978,26.55861162702013,Unknown,Unknown,0.0745875481450585,0.3518125578638135,Never,1.0,4.419019017216446,0.2243107900704,0.1504805556680735,0.1029173177985079,Yes,Yes,No
CUST07140,2021-09-21,15.0,Prefer not to say,Unknown,Other,Los Angeles,9.0,193.75038576800344,1574.9710773595737,Home Goods,Clothing,0.1050875995532011,0.3546668148301701,Medium,2.0,10.0,0.1405430047515987,0.1469618419012899,0.1834751018492172,Unknown,No,No
CUST07141,Unknown,Unknown,Unknown,High,Japan,Berlin,2.0,66.6337831617678,78.44977953738746,Books,Electronics,0.1439113504141889,0.3465733986452897,Unknown,1.0,6.6679702159871725,0.1203137632213502,0.1732060557045036,0.2149197048300312,Yes,Yes,Yes
CUST07142,2022-11-09,57.0,Male,Unknown,Japan,New York,0.0,52.58270873253532,48.12676996885858,Beauty,Clothing,0.479472883423422,0.2441884677102273,High,2.0,8.11662527969999,0.0634047877276631,0.2721802459908037,0.1665551141695543,Unknown,No,Yes
CUST07143,2020-08-04,21.0,Female,Very High,Other,Sydney,7.0,15530.710372982108,1049.0080731724383,Beauty,Electronics,0.5256925317652812,0.3650646831282323,Low,4.0,7.688756304149642,0.1719014639905147,0.1937277637422831,0.3111774731953141,Yes,Yes,No
CUST07144,2021-04-01,36.0,Prefer not to say,Low,USA,London,2.0,115.95652936084076,363.1399981640759,Books,Home Goods,0.3192099689908683,0.3604763159831035,High,1.0,8.182538667185614,0.1323649967366806,0.2279839565720866,0.0654326348980414,Yes,No,Yes
CUST07145,2023-01-09,52.0,Female,Low,Other,New York,6.0,18.723147216948096,201.6700362368429,Food,Food,0.1672067762733895,0.4656216035008036,Never,2.0,6.461679627757098,0.1244097589427548,0.1590194016335569,0.1086765356856968,Yes,No,No
CUST07146,2022-04-14,1.0,Female,Medium,Other,London,3.0,113.0445784303303,375.3582246443684,Sports,Sports,0.2593409799911541,0.1281315753230205,Low,2.0,7.601271989742263,0.4526866833883664,0.2270491641008591,0.1297916356172118,Yes,Yes,No
CUST07147,2020-04-28,48.0,Unknown,Unknown,USA,Los Angeles,11.0,398.8192056073406,4393.64982339145,Clothing,Unknown,0.0952791963162246,0.2655905860913105,High,2.0,4.691806931536659,0.2,0.1269081569337959,0.1745143352497394,Yes,No,No
CUST07148,2022-05-09,33.0,Female,Medium,UK,Tokyo,2.0,13.809579774448263,39.25658762291668,Electronics,Clothing,0.2632662330584133,0.1338925024488471,Never,3.0,5.3788204549651,0.2248449780728095,0.1859086591096989,0.1349273240311174,Yes,No,No
Unknown,2021-08-11,56.0,Prefer not to say,Low,Germany,Los Angeles,2.0,53.05136814961409,47.94551578618279,Unknown,Books,0.0908385837602296,0.4349656106182976,Unknown,1.0,8.5367611437038,0.1295430081726785,0.0641364677338263,0.0872816475700871,Yes,Unknown,No
CUST07150,2023-09-21,22.0,Female,Low,UK,Other,3.0,201.66937784908228,514.6377612976542,Home Goods,Books,0.4110885998458851,0.29,Never,5.0,2.4989037970749903,0.1357812879971146,0.2058000228995029,0.0087868416446419,Yes,No,No
CUST07151,2023-05-02,14.0,Unknown,Medium,Germany,Paris,8.0,34.43858032442044,342.0261832723998,Sports,Clothing,0.2144329266981523,0.128601376311605,Unknown,2.0,10.0,0.2,0.4024897514521251,0.1973165593831534,Yes,No,Yes
CUST07152,2021-08-01,26.0,Prefer not to say,Very High,Canada,New York,1.0,189.22,672.92,Electronics,Home Goods,0.0727085720108364,0.1833007738779231,Low,2.0,6.098540342226624,0.2,0.4670696882087373,0.1121006201016518,No,No,Yes
CUST07153,2019-01-22,26.0,Unknown,Medium,France,Other,6.0,107.40960967707812,696.5248185750452,Unknown,Toys,0.1039148946761418,0.4146811118035289,Unknown,1.0,3.26499440818692,0.1095372969533871,0.2439269478852013,0.2555136992607574,Yes,No,Yes
CUST07154,2023-07-29,31.0,Other,Unknown,UK,Sydney,4.0,133.91265496328373,453.1637875524818,Books,Clothing,0.4474004720818185,0.4852668685987755,Never,3.0,9.018352237102413,0.2366350050811086,0.1699839561062127,0.1869079264643815,Yes,Yes,No
Unknown,2021-03-07,27.0,Male,Very High,France,Tokyo,6.0,49.283663455921904,280.2162195814347,Sports,Books,0.1303577089053736,0.1170456933239014,High,3.0,7.622059961955709,0.3770976727984574,0.0681185793859967,0.1677406353991512,Yes,No,Yes
CUST07156,2023-07-19,4.0,Female,High,UK,Tokyo,6.0,13.454192462229612,45.01678129102279,Food,Books,0.1002110541711713,0.2410799122022669,Never,1.0,6.367846934045645,0.1303804943379591,0.3086888487924543,0.1505035412335383,Yes,Yes,Yes
